,text,label
199,OB-profil: Brøndby-kampen var den fedeste #brøndby #obdk #sldk,neutral
200,"#smykkelov #tiggerloven der er nok at tage fat på i kategorien #statsracisme, som har langt videre konsekvenser for folk end koranafbrændinger",negative
201,"Du misser pointen ved hele den her sag Jonas. Der var i øvrigt vold/hærværk med den skole du sendte, bare ikke nævnt i de tweets du sendte. Jeg er på ingen måde fan af den måde Paludan udnytter ytringsfriheden på, dermed ikke sagt at han ikke må det, for det må han godt.",negative
202,"To af dem er fra før det seneste folketingsvalg i 2015, og det sidste er ikke ultimativt?",negative
203,"Derby spændingen og nervøsiteten ramte mig lige ret så hårdt. Tror dog stadig på 3 point. Kom så FC!! 
#sldk #fcklive",positive
204,"Vi kører rundt til hverdag med en milliard plakater over det hele. Annoncer, reklamer etc. Pludselig skulle valgplakater udgøre en særlig stor risiko. Det giver absolut ingen mening.",neutral
206,Ville du ikke grine en uge hvis det var os?,neutral
207,"Ingen kender jo et eventuelt erstatningskrav - det er det vi skal have undersøgt og så forhandlet med bevillingshaverne. Taler du indtægter snakker vi, som sagt, 4 mia. kr. årligt fra 2030 og frem",neutral
208,Han køber bygningen til kærestens frisørsalon,neutral
209,"Kirke tilbyder brugt konfirmationstøj: - Det er gået helt amok,",positive
210,"Prøv at tænke på det sådan her istedet: Hvis vi nu alle sammen kunne tage og opføre os ordentligt over for hinanden uanset køn, så ville det bare være skønt.",positive
211,"Major2020 Tlan recap - Produceret af @USER

Nogle gange er vi pis, andre gange er vi ikke - det er bare #JGS",neutral
212,"Risgård, og nu Kvist. s midtbanelegender takker af til sommer. Er der nogen, der tør spå om, hvem der kan være de næste danskere med den status? #sldk #FCKOB #AaBHOB",neutral
213,"Skønne notre dame - håber det kan repareres og ikke bryder sammen. 
Ingen døde pt.",positive
214,"Ja, læste det godt. Og ganske kort efter ankomsten. Tragisk på alle måder.",neutral
215,"🇳🇴🇳🇴 Det er altid fedt at høre noget om sig selv på norsk! 🇳🇴🇳🇴

Det er så koseligt!

VI ELSKER NORGE! Det gør vi bare! Det gør alle! 😁😍😍

Nu har vi snart 1 års fødselsdag i Norge! 

Heja Norge! 

Kjempe Bra!",positive
216,Der må da snart være 3 ledige stillinger hos Et som communication manager og to til EM. Det er jo nepotisme i sin reneste form. Forkasteligt!!! Kig mod hvis I vil have neutrale og kompetente folk. Sæt i gang. NU!!!,negative
217,"Jeg synes, det er vigtigt her i 2019 at markere den slags kulturel appropriation. Hårdt.",negative
218,Drikkelag gav hul i hovedet...,negative
219,"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",positive
220,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",negative
221,"Tv2 har kun hovedsæde i Odense på papiret. Den er forlængst kapret og flyttet til Teglholmen hvor direktionen og cheferne holder til. Det er politikerne udemærket klar over. Og havde der ikke været grebet ind politisk, lå Tv2 Danmark i dag 100% i København.",negative
222,Den anden kandidat jeg overvejede at stemme på er også i Østjylland ... hele det der kredssystem var måske smart nok dengang valgkamp var noget der forgik fra ladet af en lastbil og i små forsamlingshuset ... med internettets komme er det sku lid fjollet.,negative
223,Agnès Varda var vigtig herhjemme. En stor kunstner og en fascinerende kvinde. Hvil i fred.,positive
224,"Ungdommens (og mange andres) ønske til et nyt folketing: bevar adgangen til natur, så alle børn og unge kan komme ud og få oplevelser, der styrker dem 
#friluftslivforalle #dkgreen #dkpol #fv19 Tak til for at give ungdommens ønske videre",positive
225,Vi eeelsker direkte tv :-),positive
226,"Præcis, islam skal ud af Europa, da det er en totalitær ideologi. Stram Kurs er derimod ikke et totalitært parti, men må derimod søge indflydelse gennem demokratiet som alle andre danske partier.",negative
227,"Altså kernen: hende Amalie, som helt bevidst har benyttet sin populistiske magt til at lave shitstorm og gruppepres med henblik på at få en kunstner til at udøve selvcensur ?
Men eftertanke er altid godt. Bare det ikke giver bagtanker. Og trusler er uacceptabelt.",negative
228,Læs om Kirsten Koch her 👒💚:,neutral
229,"Seneste topnyhed på : #nyheder Hård rock og hæder: Da Dronningen kom til Rungstedlund Intet er som det plejer, når Lars Von Trier er involveret.",neutral
230,"Hold da op hvor arrogant og nedladende, dæleme lavt 😲😬🙄",negative
231,"Lad os snart få en #skattereform 😁😁 en reform der sætter topskatten markant op, og selskabsskatten ligeså! #dkpol Så kører det ✌️",negative
232,"OnePlus har endelig løftet sløret for det næste skridt i deres OnePlus-serie. Datoen er den 14 maj, og som titlen lyder, er det første gang OnePlus lancerer mere end én ny model under et event",positive
233,"Borgere anklager politiker i bibliotekssag: Du er inhabil Nr. Broby: Det er lidt pudsigt, at Søren Hillers, som både er skoleleder på Brobyskolerne og kommunalpolitiker for Radikale Venstre, har stemt for den biblioteksflytning, der gavner hans egen skole. D…[LINK]…",negative
234,"Hun er helt klart en af dem - ja, men ikke den eneste.",neutral
235,"Hej folkens ❤️💚💜💙
Så er jeg kommet på Twitter..
Lad os se hvad det bringer jer... Jeg vil komme ind på mange forskellige emner med tiden ✌️✌️.
Knus og kærlighed Nina Sjælens Univers.",positive
236,"Italien, EM, Salvini: ""Vi udvider familien og vi ønsker at vinde"". Men det er en ægte løgn, fordi du ikke er klar over, at du har accepteret krænkelserne for at rejse til fattige mennesker Euro 1, 2 og 3. Du er forbrydelser, bortset fra respektfulde.",negative
237,"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",neutral
238,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",negative
239,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",negative
240,"عدد ألقاب ليفربول 
الله احفضنا ياودي من غيبوبة واحفظ حميع المسلمين",neutral
241,"Vi bruger også snildt 1-2 timer (nogle gange flere timer end det) på at putte den yngste. Det er oftest Tommi, som gør det, for jeg går helt amok i processen. Så smører jeg madpakker og rydder op i stedet.",neutral
242,"Ros til for at bruge ordet 'terrorangreb' om begivenhederne i New Zealand, alle jer andre nosse-løse medier. Skam jer. #dkpol",negative
243,RT @USER: 72.000 flypassagerer påvirkes af SAS-strejke. 673 afgange aflyses.,neutral
244,Jeg tror du skal tage Mortens udlægning (:,neutral
245,"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",negative
246,Kan vi ikke lukke ude fra konstant at tage skatteborgernes penge og bruge dem på tåbeligheder? #dkpol,negative
248,Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling,neutral
249,"Hva bunner uviljen i mot å analysere islamistenes ideologi? Er det for store likheter med mainstream Islam? Påskens ofre. Skal gerningsmændene hurtigt fanges og straffes, må vi også udpege ideologien, der har drevet dem. D | Weekendavisen",negative
250,Jeg føler at 2019 starter overordentligt godt :),positive
251,"Der har virkelig været nogle kamp før i tiden, hvor jeg ikke har været glad for ham. Det er som om at han først op til denne her sæson har lært at aflevere og forsvare kontinuerligt. Kæmpe tab for AaB i den situation vi er i nu, men håber det giver plads til en af de unge.",negative
252,"Gennemsnitlige daglige Twitter updates vedr. antallet af tilskuere til #FCM kampe i #sldk (før og efter #BIF's ødelagte guldfest)

Før 17/18: 2 
Efter 17/18: 513

Sammenhold på tribunen og antal tilskuere, har aldrig haft større betydning👌 #bifspin 

[LINK]",positive
253,"Her er min nye sang: 
""Jeg mødte rotterne den anden dag"".

En sang om korruptionen, nepotismen og flertalsdiktaturet der stikker sin klamme næse frem.

Giv den et lyt.

[LINK]

#jegmødterotternedenandendag #dkpol #nepotisme #steffenib",negative
254,"Fuldstændig enig, vi bliver klogere. Jeg har helt sikkert også klubbriller på, og er jubeloptimist",positive
255,Det tror jeg ikke nogen reelt har overblik over. Problemet er at mange skifter manuel cykel 🚴 eller gåben ud med de eldrevne - og det er skidt for både miljø og sundhed.,negative
256,Så godt sagt - Du har så meget fat i den rigtige point 🙋‍♂️ Tak Pernille 🙏,positive
257,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",negative
258,"I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",negative
259,"I forhold til møntkast kan man vel dårligt klandre vores elever for bedre at kende historien end så mange andre i #dkpol. Ingen nævnt fra DF, ingen glemt (fra DF).
[LINK] #dkpol #ørestadgate #møntkast #PastorLilleLøgn",negative
260,"Det siges at ""intet er så skidt, at det ikke er godt for noget"".
Selvom Rasmus Paludan, Stram Kurs i sig selv er forrykt vil
han uden tvivl stjæle stemmer fra både Pernille Vermunds
@USER og Pia Kjærsgaards så kabalen
med FÆRRE racister i Folketinget går op",positive
261,RT @USER: En grøn spire på vej = #grøntvalg,positive
262,"Ja det første skal bekæmpes. Samtidig skal Tavaloki, der afslører Islams rædsler, ikke politisk forfølges #dkpol #venstredk",negative
263,S og R lægger landbrugets svigt ved regeringens fødder,negative
264,Fint forslag fra Hans Stavnsager. Det er vigtigt at diskutere alternativer til den måde som den finansielle sektor fungerer på.,positive
265,"En perfekt men lidt kølig dag til en løbetur. Og de sagde i vejrudsigten, at der er chance for, at bøgen snart springer ud 😁 Pssst: Jeg har fødselsdag 17. juni, 😁 #dkpol",positive
266,23 følgere nu. Fremgang på 10% #GottliebEffekten,positive
267,"Når jeg er færdig med bachelor og andre eksamensopgaver, overvejer jeg om jeg skal gå i gang med at se Game of Thrones. For at se hvad alt hypen handler om. Hvad er det, den kan, som gør at den er så fantastisk?",neutral
268,"Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.",negative
269,"»Letbanen har også været i gang i et stykke tid, og vi må sige: Det virker ikke! Forbrugerne har svaret med fødderne – og er kørt andre steder hen, som de synes er mere imødekommende i forhold til at parkere,« 
#dkpol
Butikker i Aarhus lider..",neutral
270,"Uligheden skal udjævnes - bare lidt - og kontanthjælpsloftet fjernes, så den vrede mand stemmer på mere fornuftige partier. At hæve spærregrænsen er mere af det samme og åhr så elitært!",negative
271,Sikke et slagord. Har du selv fundet på det?,negative
272,"Du skal ikke ta det personligt. Som sagt: Jeg mener, det er misvisende blot at betegne ham som politiker. Helt generelt. Og ikke bare i din live. Men i al omtale af ham. Jeg reagerer på dine tweets - ikke din live. Det var Finn 😉",neutral
273,"Grundlovsfohør i Retten i Aarhus kl. 13.00, hvor vi fremstiller en 32-årig kvinde, der sigtes for kvalificeret brandstiftelse ved at have sat ild til nogle genstande i sin lejlighed på Aldersrovej i Aarhus N kl. 19.30 mandag aften. Muligvis dørlukning. #politidk #anklager",neutral
274,"🗣 | Bruus: 5-0 er overbevisende og giver selvtillid

❝ Nykøbing er et svært sted at spille. Det gør en 5-0-sejr endnu mere overbevisende og giver selvtillid før to vigtige kampe ❞

Så kort og præcist kan søndagens flotte sejr beskrives! 💪",positive
276,"Nej, det må jeg indrømme. Jeg har kun kigget på redningsprocenter. Men meget interessante sager 👍🏼",positive
278,Det er svært at bevare proportionerne kan jeg konstatere. God weekend.,negative
279,"Tak, det fandt jeg også frem til. Spørgsmålet er så: Hvis evt regeringsforhandlinger i DK varer mere end to uger, så bliver det hurtigt juli..",negative
280,"Og imens har vi i DK en universitetskultur, der tjener mænd med en ""leaking pipeline"" for kvinder fra ph.d. niveau til professorniveau, jf alle DK-data. Har det sikret os alle GENIERNE? Tjent forskningen? Skatteyderne? Det danske samfund? #70pctmandekvote 4/5",negative
281,Ny rapport: Als-Fyn bro kan blive stor gevinst for Syd- og Sønderjylland,positive
282,26 personer ejer det samme som jordens fattigste halvdel,negative
283,"Det er jeg helt med på, mere for, at gøre Melo opmærksom på, at de havde opdaget problemet. Men ja, jeg er enig. Men det er vel Billettos serverer?",neutral
284,"Jeg kan ikke forstå at jeg skal betale gammel skat 760kr. hver måned,ikke min indkomst ,det er helt uforståeligt.",negative
285,"Er du nysgerrig på, hvordan du diskvalificerer dig selv fra at blive taget seriøst i den offentlige debat? Naser har svaret. #dkpol #dkmedier",negative
286,Det her er jo et eklatant eksempel på magtmisbrug for egen vindings skyld... bibringer i den grad de elementer der kvæler og undertrykker et ellers smukt og hårdt oparbejdet demokrati #dkpol #FinderISelvUd,negative
287,"Tak for hurtigt svar :-). Det med nummeret er ikke nyt, men det er unægtelig det med organisationen 😶. Ved vi hvilke ændringer der kommer? Hvordan skal det så organiseres? Kan du henvise til et skriv, eller er det noget der tilgår?",neutral
