text,label
"På baggrund af den brede aftale om afskaffelse af PSO-afgiften blev det PSO-finansierede ForskEL-program i 2017 overflyttet til finansloven, og programmet blev lagt ind under EUDP.",0
"Ellers kan vi jo  ikke forvente af den næste generation, at den er parat til at  sikre vores velfærd i den sidste del af vores liv.",1
"Det blev alle sammen afvist med efter min mening lidt besynderlige begrundelser, og det endte så med, at vi blev stillet over for det synspunkt, at man skulle finde en alternativ finansiering, når nu vi flyttede vores energiforbrug væk.",0
Og det her er altså  et langt mere fleksibelt tilbud til folk på vestegnen end det  eksisterende.,0
"Nu vil jeg ikke påstå, at jeg vil rejse krav om copyright på  en del af hr.",0
"I Socialdemokratiet løber vi ikke fra de aftaler, vi selv har været med til at lave, men vi deler synspunktet om, at det kan have meget, meget alvorlige konsekvenser.",1
"Man kan godt kigge på visse sikre strækninger; de strækninger, hvor der er en lav ulykkesfrekvens; de strækninger, hvor der f.eks. ikke er grøfter, og hvor der er autoværn og lignende, som kan være med til at sikre vejens forløb.",0
Man behøvede ikke at vente indtil 2015 for at få det undersøgt.,1
"Vi sidder mange mennesker i det her Folketing, der ved  de her ting, og som har statistikkerne over det.",0
"Det er lykkedes nogle få gange, f.eks. i forbindelse med sukkerordningen, at skaffe det.",0
"Og vi ved, at det gør det sværere at være barn og have et godt børneliv at vokse op i fattigdom.",1
De er etableret over en  årrække med forskellige begrundelser og med fokus på  forskellige aspekter i internationale forhold.,0
"Der var også den med afgift på import af bidronninger, og så  vidt jeg ved, var det i hvert fald ikke noget, den borgerlige  regering afskaffede.",0
"Vi er et af de få lande, der lever op til FN's målsætning om udviklingsbistand, ligesom vi er blandt de lande i verden, der flittigst stiller op, når der kaldes på internationale styrker til verdens brændpunkter.",1
Valget den 8. september er et valg mellem to holdninger.,0
"Det er f.eks. det udstyr, man kan få stillet til rådighed, såsom en computer, der kan læse teksten op, hvis man er svært ordblind.",0
"Selv de borgerlige erkender, at der er brug for livslang læring i hele arbejdslivet.",1
"Antallet er endnu ikke tilbage på niveauet fra før finanskrisen, selvom det langsomt går fremad.",0
"DET KONSERVATIVE FOLKEPARTI  set &  sagt  Et vestligt fænomen  John Winther, konservativ folketingskandidat, på et møde i Slagelsekredsen: ""Det er ret typisk, at modstanden mod atomkraft markeres af stærkt venstreorienterede grupper, mens man i østlandene udbygger kernekraftværkerne for fuld kraft.",1
Grundlaget for konservativ retspolitik er hensynet til borgernes retssikkerhed.,1
"Det er ikke virksomhederne, der skal betale.",1
"Der indføres derfor en bøde på mindst ti gange det udbetalte støttebeløb for dem, der yder økonomisk bistand til personer, der deltager i ulovlige strejker.",1
"Det sikrer, at bankerne ikke går ned, men kan klare sig, selv om der er stormvejr i finansverdenen.",0
"Den indeholder en tidsfrist, der hedder  den 1. september, hvor der skulle være fremsat forslag om  biogas og biomasse.",0
"Vi synes, at forslaget er for vidtgående, som det ligger i sin nuværende form, men vi synes, det er positivt, at ministeren i sin tale lægger op til, at der skal ske en drøftelse mellem parterne med henblik på en eventuel ændring i næste folketingssamling.",1
"Lars Dohn forsøger at tegne et meget pessimistisk billede, men jeg nævnte ved et tidligere B-forslag, at i Aalborg bygger man massivt ungdomsboliger og almene boliger.",1
I tilfælde af atomkrig er ethvert forsvar reelt umuligt.,0
"Ja, enhver forskelsbehandling kan jo kaldes diskrimination, og »diskrimination« har en dårlig klang, så det, at hr.",0
I debatten er der nok to grundsynspunkter.,0
Så er der selvfølgelig en række andre detaljer.,0
"Situationen er vanskelig, den er meget dårlig, og den er  blevet ringere, end den har været, men det er da ikke et  signal til, at man skal slippe taget i konflikten, om jeg så  må sige, og prøve på ikke at gøre noget ved den.",1
"Kan ordføreren så forklare, hvordan det kan være, at vi efter 10 år med VKO-styre og med mange år med disse fattigdomsydelser alligevel er i en situation, hvor vi har mere end 200.000 mennesker, der søger et job uden at kunne få det, og at vi, som ordføreren selv sagde, har mange tusinde mennesker, der er på disse fattigdomsydelser, og som ikke kan få noget job?",0
"Nielsen surfer uden om uden overhovedet at ville forholde sig til det, er: Er militære værktøjer en del af svaret på, hvordan vi får hjulpet Afghanistan til at være en fri og demokratisk stat, hvor mennesker kan leve, og hvor mennesker kan få lov at uddanne sig og udvikle sig?",0
"Så de kommer de, godt hjulpet af Socialdemokratiet, med et fast repertoire om at ""stramme op"" og  ""tage skeen i den anden hånd"".",0
"Og når vi så borer i det, er det jo svært.",0
VS vil sætte alle kræfter ind på at forhindre indførelsen af a-kraft og afsløre a-kraft tilhængernes manipulerende reklameoffensiv.,1
"Vi syntes simpelt hen, at når alle, der i dag er under 50 år, bliver berørt af ændringerne, er det et for kort varsel, og derfor har vi kastet vores lod i vægtskålen for at prøve at forhandle nogle bedre vilkår i stand end dem, der åbenbart er enighed om blandt de partier, der sidder omkring bordet.",1
"Flemming Oppfeldt, at man ikke kan bruge de  her statistikker til noget, og ministeren sagde, at det er  ude i virkeligheden, ude i det virkelige liv, tingene skal  rykke, og derfor ikke al den symbolpolitik.",0
Vi har ikke noget imod at spare på dagpenge og kontanthjælp- det skal bare ske ved Sat folk får tilbudt uddannelse eller arbejde - ikke noget med at skære i ydelserne!,0
"Folketinget er bekymret for, at sport og politik blandes sammen ved afholdelse af internationale idrætsbegivenheder.",0
"Derfor vil jeg spørge: Når regeringen, dengang sagen opstod i 2013, vidste, at der var en ny dramatisk udvikling i gang omkring forholdene på Thule Air Base, hvorfor indviede man så ikke offentligheden i det?",0
Derfor skal investering i egen bolig være en sund og attraktiv opsparingsform.,0
"For det må ligge underforstået, at det altså så er nogle andre ting, der skal på banen, hvis man ønsker at gøre noget ved den situation i gaderne, som jeg fornemmer at vi alle sammen er utilfredse med, selv om nogle altså tilsyneladende har besluttet sig for, at det her skal være dagen, hvor justitsministeren får et stort klap på skulderen for den hidtidige indsats.",1
"Det sker jo en gang imellem, og hvis det er fornuftige ting, kigger vi på dem.",0
"Vognmændene, som holder Danmark forsynet med varer, skal ikke tro, at de kan nøjes med at bruge millioner på brændstof - nej, de skal, hvis det står til Helle & Villy, fremover betale en yderligere kørsels-afgifts-skat.",1
"Dagen i dag er en dag, som jeg har set frem til med meget stor glæde, dagen, hvor vi fik lejlighed til her i Folketinget at diskutere den forestående reform af så vel politi som retsvæsen.",0
"Derfor vil SF fastholde og videreudvikle  alternativer, for eksempel i form af ophold på efterskoler eller højskoler via Den Fri  Ungdomsuddannelse, produktionshøjskoler og daghøjskoler.",0
Endnu en gang takker jeg for svaret.,0
"Men vi skal som samfund stille større krav om, at de dokumenterer en holdbar økonomi og bærer et økonomisk ansvar, hvis det går galt.",1
"Det har jeg selvfølgelig en stor grad af forståelse for her op imod et kommende folketingsvalg, men jeg synes også, det er med til at skabe en helt, helt ubegrundet frygt i befolkningen, som jeg er nødt til at tage afstand fra, og derfor og på den nævnte baggrund kan Liberal Alliance ikke støtte beslutningsforslaget.",1
Det er der da også i mit sind.,0
"Jeg håber, at det, at man nu åbner for  sklerosepatienter, betyder, at man også begynder at se  grundigt på, hvilke andre patientgrupper der også kunne have  gavn af denne her medicin, og at vi ikke fremover skal se, at  der går så mange år, før man begynder at bruge en medicin,  som tidligere blev brugt og solgt herhjemme på apotekerne,  men som desværre har været forbudt i nogle år.",1
"Til sidst til ordføreren for Dansk Folkeparti: Vi synes  også, det ville være meget positivt, hvis vi i udvalget kunne  få overleveret en liste over gennemførelsesprocenten - skal  vi ikke sige det på den måde? - for hver etape på hvert  eneste område.",0
"Dansk Folkeparti understreger, at et moderne samfund forudsætter en effektiv og velfungerende offentlig sektor og en sund økonomisk balance.",0
"Og det, det handler om, er faktisk retssikkerhed, men  det er ikke den retssikkerhed, som ministeren nu anfægter.",0
"Er der enighed i den borgerlige lejr, hvad angår de spørgsmål?",0
"De bliver her, de hotelværelser, det er ikke noget, man flytter.",0
"Der er ingen tvivl om, at vi skal prioritere plejen og  omsorgen for uhelbredeligt syge i den svære, sidste tid, og  Enhedslistens forslag om at etablere hospicer er i den  sammenhæng både glimrende og sympatisk.",1
"Det vil klart ikke være i overensstemmelse med Hamas’ ønsker om et samfund, men vil være med til at styrke civilbefolkningen.",1
"Det er ikke absolut i bussen,  de pådrager sig deres dårligdomme.",1
"Hvis vi skal differentiere momsen i forhold til sundhed, er det også nødvendigt at have entydige og ret præcise afgrænsninger af, hvad der er sunde, og hvad der er usunde fødevarer.",1
"Vi mener faktisk, at det er uacceptabelt, at et rederi – helt klart, er det jo kommet frem nu – af økonomiske årsager kan få lov at trække en gidselaffære i langdrag.",1
"Der er indgået skatteaftaler, som øger uligheden dramatisk, ikke mindst fordi de i høj grad betales af mennesker på overførselsindkomster.",1
"Det er faktisk også sådan, at når danske soldater i Afghanistan tilkalder støtte fra et amerikansk fly, kan man risikere, at det amerikanske fly smider en klyngebombe.",0
"Nu er det jo ikke kun procentsatsen, der er interessant, men hvad man betaler i kroner og øre.",0
"Der må lægges afgørende vægt på dansk bidrag til styrkelse af FN, til afvikling af resterende kolonivælde, til afvikling af racediskriminering og til bistand til ulandene..",1
"Det er svært at få deres SU-gæld inddrevet, og det gør det meningsfuldt at tage en SU-diskussion, men den har ingen relation til efterårets skatteforhandlinger.",0
Det berører selvfølgelig ikke beskæftigelsen under nogen omstændigheder.,0
"Godt nok er der i Tyrkiet en klar  adskillelse mellem stat og religion, men den kan meget vel  vise sig at være ustabil, idet kræfter i landet arbejder på  at svække den adskillelse, og EU vil ikke kunne rumme et  erklæret islamisk statsstyre.",0
Danskerne spilder 20 mio. timer på forsinket trafik.,0
Det må jeg sige at jeg ikke har kunnet finde.,0
Det er ikke noget nyt fænomen.,0
Visse systemer er vi nødt til at have.,0
"Det er ikke nogen menneskeret at få et barn, ingen  tvivl om det, men der er mennesker, der meget gerne vil have  et barn.",1
Det mener jeg sådan set er helt rigtigt.,0
"Jeg vil godt spørge ministeren, nu hvor vi har set  det med Irakhøringen, som ministerens regering og partierne  bag den har gjort hvad de kunne for at trække tænderne ud af,  og nu har man altså også klippet fjerene af  nordsøenoliehøringen: Er det en generel linje, at regeringen  har tænkt sig simpelt hen bare at bruge - misbruge, vil jeg  sige - sit flertal her i Folketinget til reelt at forhindre  muligheden for at gennemføre fornuftige høringer?",1
"Jeg vil gerne høre, hvor grænsen skal gå efter Socialdemokraternes mening.",0
"Men jeg siger ikke, det ender med, at våbenembargoen bliver ophævet.",0
For snart 23 År siden stod Danmark med et intakt Produktionsapparat.,0
"Det er et stort problem, at der er rigtig mange indvandrere, især mænd, som allerede i uddannelsessystemet ikke kommer med på vognen og falder fra der.",1
"Som flere jo har været inde på, er det tydeligt at mærke, at  folketingsvalget nærmer sig.",0
"Vi er i hvert fald fra socialdemokratisk side glade for, at regeringen har fulgt op på det arbejde, vi gjorde, mens vi havde regeringsmagten, med at få ændret det her.",0
"Ingen ved om højrefløjen igen vil lefle for industrien og ignorere de mange store risici, hvis den kommer til magten efter et valg.",0
"Miljøpolitikken præges stærkt af, hvilke interessegrupper der råber højst, og hvad der for tiden anses for at være mest politisk korrekt.",0
"Ligesom kommunerne skal have friere rammer til at støtte lokale, sociale og grønne initiativer.",1
"Det er bare sådan en konstatering,  måske en nuanceforskel, måske en fortalelse.",0
"Der er indgået mange gode aftaler gennem årene og også bedre aftaler end den her, skulle jeg hilse at sige, tilbage i 1980’erne, 1990’erne og andre gange, hvor vi har indgået aftaler – også med Det Radikale Venstre.",1
