,text,label
191,"Politibeskyttelse eller ej, så er politiet nødtil at være i nærheden af Paludan, pga. den høje risiko for uordet, konflikter og balade. Ligeledes har vi som borgere ret til beskyttelse ligegyldigt vores holdninger, men det betyder ikke at nogle af hans ytringer er vanvittige.",positive
192,"V og andre liberalistiske kræfter fortsætter deres kamp mod fællesskabet og det sociale sikkerhedsnet som de har gjort siden Kanslergadeforliget, derfor er S ude.#dkpol",negative
193,"ITunes er det in for iPhone?? Spørger sikkert dumt me hvordan anmelder jeg det med en Samsung?
For selvfølgelig skal i have 5 stjerner💛💙",positive
194,Aaron Mensing: Vi fighter røven ud af bukserne -,positive
195,"""Det betyder selvfølgelig ikke, at man lukker banen over Fyn eller S-togene som det første. De er netop eksempler på, at jernbanen trods alt har visse fordele i form af høj hastighed og høj kapacitet i myldretiden.""

Letbanen og Billundbanen er bedre bud, ikke @USER?",negative
196,"Der er partilederrunde i aften, hvor S sender Wammen i stedet for sygdomsramte Frederiksen. Men Kristendemokraterne må ikke sende Kristian Andersen i stedet for formand Stig Grenov? 🤔 Mon Grenov får maveonde inden i aften? #dkpol",negative
197,RT @USER: Dagens bedste respons på Rasmus P. demo på Brønshøj Torv. Manden er så langt ude. #GlemHamDer #dkpol,negative
198,Er det ikke med i lev.omk?,neutral
199,"Stop al jagt på olie i Nordsøen❣️
For livet ❤️
For planeten 🌍
- Også på sigt 🌱",positive
200,"Damn hvor det fylder alle disse selvhævdelsesforklaringer paa hvad i gør Hvad rager det os egentlig Hvad i gør af fantaster
Konkretheder tak pÅ den aabenlyse ulogik i er nÅr i ikke tør tage fat ved ondets rod Den stigende populations mængde af funktionelle KULTURHULEFOLKs familye",negative
201,Voldsom kødannelse på motorvej efter bilbrand,negative
202,"Derfor siger jeg, at problemet er at han ikke er demokratisk. Det må du gerne anfægte - men det er ikke relevant at bruge mordet på JFK, synagoger og muslimer ind i tråden",negative
203,"Tak! Og her er 'medløb' endda vist lidt en underdrivelse. Det er mig en gåde at Pelle for 3. gang på få uger deler en opdatering fra LLR og på FB blot taler om 'lys i vinduerne d. 4 maj', fremfor at problematisere den mainstreaming af ekstrem racisme, der har ført til Paludan.",negative
204,"Jamen der ER da netop nogen, der gerne vil lege med Det vil vælgerne. Den største procentvise stigning til partier, der vil en anden vej. #fremad",positive
205,"Tillykke med dokumentaren. Solidt arbejde, I har lavet der.",positive
206,"Søren er blevet kontaktet. Optaget af private forhold, som gør det umuligt for ham at deltage i Ekstra Bladet.",neutral
207,Hvorfor og hvordan opstår den idiotiske tanke at Twitter er venstrefløjens kloak. 🤙🏽👏👍 #dkpol,negative
208,"⚽️ Der er i dag 22 #fodbold kampe/events mere, der vises direkte:

📺 4 på TV
💻 9 kun på @USER
💻 5 på @USER
💻 4 via Live Stream

#dksport #dkbold #sldk #pldk #laliga #seriea

🔗",neutral
209,"Enig.
Vi er det absolut eneste land (med lovgivning om partistøtte), hvor partierne ikke skal oplyse, hvor meget de modtager.
Idet hverken eller er interesseret i at ændre det, bliver det ikke anderledes, før vi vælgere kræver det. #politikerlede #korrupt?",negative
210,Enig. Det er ikke godt nok. Også derfor vi nødt til at gøre noget på våde den korte og lange bane for at skaffe flere praktiserende læger.,negative
211,Det tager længere tid at få behandlet sin byggesag i Hillerød,negative
212,"Før Tiet blev musicalstjerne med roller på nogle af Danmarks største scener, var han en ualmindeligt aktiv dreng, der brugte mere tid i Holeby Hallen, end han gjorde hjemme hos mor Mette.",neutral
213,"Jeg er helt på linje med Mette her, det skaber – hos mig – voldsom apati mod kandidaten/partiet, at de ikke vil respektere mit valg!",negative
214,"Ja. Men det virker jo ikke som om, at Kristendemokraterne er på vej til at skifte formand / politisk leder / politisk ordfører.",neutral
215,"Jeg tror, det der var kampen. Goff virker lost",negative
216,"Gurli Octavia's nye EP, Metanoia, er en knugende oplevelse, men det er samtidig også en flot eksekveret udgivelse. 

Jonnas har lyttet og anmeldt:

[LINK]",positive
217,Bombe under nyt rostadion ved Bagsværd Sø: Bliver næppe klar til VM,negative
218,Han har allerede indrømmet brugen af doping over for østrigsk politi,negative
219,"Paludan har da sin fulde ytringsfrihed. Han kan sige hvad han vil.

Men da politiet nu egang skal sikre ro og orden skal de selvfølgelig have mandat til at disponere over deres ressourcer.

Hvordan har du det forøvrigt med Paludans budskab?",neutral
220,Bemærk iøvrigt at du selv er eneste minister (udøvende magt) i top-25. Den var ikke gået i det borgerlige liberale USA,negative
221,"En lørdag eftermiddag og aften med Bundesliga.
15.25 Dortmund-Hannover - Viaplay
18.25 Werder Bremen-Frankfurt - TV3 Sport/Viaplay
#tv3sport #viaplay #bldk",neutral
222,Fint forslag fra Hans Stavnsager. Det er vigtigt at diskutere alternativer til den måde som den finansielle sektor fungerer på.,positive
223,Nyt stærkt trumfkort skal redde medicinalkæmpe ud af udmarvende vækstkrise,positive
224,"Ej.. Nu må den ""jeg føler mig krænket""-plage, der har ramt landet, simpelthen stoppe!!! Kan ikke holde det ud.. Det er SATIRE.. Slå det op, læs om det, hvis I ikke forstår det..!!!",negative
225,Mindre færdselsuheld Stenhusvej #Holbæk,neutral
226,"Sikker...? Man har lige fået 19 mio. pund for Solanke? Aulas vil dog nok have ekstra klejner for sagaen i sommer, hvis det er Pool, som vil købe...",negative
227,"#dkpol do your thing... Nå nej det er I jo holdt op med.
#dkmedier do your thing så... Nå nej det er I jo også holdt op med... #bangeforstatsmagten #godevennermeddkpol",negative
228,"På tide, at forbrugerrådet , finansrådet eller bare nogen gør noget ved dette fænomen. Trygs koncept er fuldstændig sindssygt: Hvis min...",negative
229,"Det er Augusta, der bestemmer, og de vil have det sådan. Så har de kontrol. Da jeg kommenterede første gang var de 3 timer de første dage, og 4,5 om søndagen...",neutral
230,Det kan noget for de unge. Måske især hvis man hører imens? 😎,positive
231,Det er vel hverken op til dig eller mig at vurdere ?,neutral
232,"Dem tjekker jeg lige ud tak. Vi vil have vores elever til at kunne reflektere over og ikke blot beskrive et stykke arbejde de har udført herunder processen (deres egen håndtering) og dermed højne deres læring. Har prøvet flere ting, men jeg har endnu ikke fundet de vise sten 🤔",neutral
233,"Dyreværnet satte i forrige uge fokus på de mange dyr, som bor på foreningens internater, når deres ejer bliver varetægtsfængslet eller tvangsindlagt. 

DF har fremsendt beslutningsforslag om...",neutral
234,"Og måske skal DA afholde sig fra “hurtige regnestykker”. Men i stedet tage højde for, at alle, der nærmer sig pensionsalderen ikke er i beskæftigelse og at alle ikke arbejder fuldtid. Så går regnestykker ikke lige så hurtigt. Til gengæld er de ikke forkerte. #arbejde #dkpol",negative
235,"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. #dkpol",neutral
236,Jobbet som kommunikationsansvarlig for DBU er så utaknemmeligt at ikke engang Simon Kjær vil reklamere for det,negative
237,RT @USER: Ved Venstre hvad sandhed er?,negative
238,Hvad betyder politiske beslutninger for vores velfærd i de danske byer? Vi bidrager gerne med uafhængig byøkonomisk viden til dit #fmdk arrangement. #dkbiz #uddpol #dktrp #dkbolig #dkforsk. Kontakt:[LINK],positive
239,"📅 Der bliver i dag sendt følgende kamp fra på TV:

⏰ 19:00: FC Nordsjælland - FC Midtjylland

#FCNFCM #sldk

🔗",neutral
240,"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",positive
241,"Tak for svaret. Jeg bliver blot urolig, når RP vil fjerne en type religiøse fra dansk jord. Det opfatter jeg som lignende nazisme (inden man fandt på ‘die endlösnung, som jeg er klar over RP ikke er ude i). Glad for din tilslutning til demokrati som også indebærer religionsfrihed",negative
242,"Det kommer jo selvfølgelig også helt an på erstatningen. Erstatter vi ham med Tielemans, Ndomebele eller Fellaini, så er der selvfølgelig forskellige scenarier :D",positive
243,"Sorry, samme parti hele vejen igennem, og det er ikke farlig kurs.",neutral
244,"Tak, det fandt jeg også frem til. Spørgsmålet er så: Hvis evt regeringsforhandlinger i DK varer mere end to uger, så bliver det hurtigt juli..",negative
245,Så er der #klimakryds! Rigtig god valgkamp #dkgreen #dkpol #fv19,positive
246,"Jeg ser de konservatives hånd til børnene på Sjælsmark som en voksende erkendelse hos de Konservative og også Venstre af, at Støjbergs virksomhed mindre og mindre handler om integration, men om en minister der har mistet fokus og nok ikke bliver en stemmemagnet. #dkpol #dkmedier",positive
247,Bagermester kæmper med fugt og svamp: Vil forvandle Brædstrup-bager til moderne koncept,neutral
248,"En oplysning, som vi ikke må overse! I sundhedsvæsenet skal vi behandle hinanden med respekt og ordentlighed.",positive
249,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",neutral
250,"RT @USER: Luften er gået ud af EU’s toppost-ræs, inden det er begyndt #eudk",neutral
251,"Jeg er ikke valgekspert, så andre må udlægge, hvad vi kan bruge de unges valg til som rettesnor for noget som helst. Jeg konstaterer bare, at ifølge de unge er de Konservative over 50 pct. større end DF.
#dkpol",neutral
252,"Når du vælger at bruge den imod mig så er der tale om en andekendelse af mig som én der følge reglerne og dermed er du forkert på det fra starten! Det var så logikken, så nej det siger du er helt forkert på det! Jamen igen du har netop kommet med en påstand du ikke kan bevise.",negative
253,Så godt sagt - Du har så meget fat i den rigtige point 🙋‍♂️ Tak Pernille 🙏,positive
254,"Tag ikke fejl. Det er alle andre end folk med kort eller ingen uddannelse, der bliver røvrendt her. Jeg har selv en KVU, og jeg kommer til at arbejde til jeg dør, hvis det står til 3F og socialdemokraterne. Det er brugerbetaling for uddannelse gennem højere pensionsalder.",negative
255,Så veludviklet er min humoristiske sans ikke. 😬,neutral
256,"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",negative
257,"Tjah, tjoh. Det er ikke ham der tager beslutningerne i sidste ende. Men fin og vidende kapacitet at få ind.",positive
258,Godt initiativ 💪 - og tak for invitationen til . I har vi kvoter i bestyrelsen. Og det virker! Og vi har endnu større ambitioner for Danmark - læs mere om vores #Ligestillingsløfte her: #ligestilling #dkpol,positive
259,Helt vildt sjovt 😂😂😂😂 #pldk,positive
260,Hvad siger din psykolog kone til at du drikker sådan noget? Det kan ikke være godt for din damp-diagnose 🤔,negative
261,Regionsrådene nedlægges | Dommedag for Brexit-aftale | Dom mod Capinordic,neutral
262,"Jeg er ikke overbevist. Jeg tror stadig, at du begyndte at kalde dig feminist for at få fisse.",negative
263,"Helt enig. Udnyt alle kompetencer i sundhedsvæsenet. med er og farmaceuter kan sammen med det øvrige #dksund forebygge medicinfejl, optimere behandling og styrke sundhed. #medicinudenskade #sundpol",positive
264,"Mig: ...blaah da jeg var barn blabl...
Kollega: Hvornår er du da fra?
M: ...ah, 1978, blablablablahbla...
K: ER DU FYRRE?!

Så længe det her sker tit nok, har jeg kun hovedrysten til dem, der kimser ad mig i benvarmere, skørt og skockings! #detharjegnokforaltiduanset #fordiholdop",neutral
265,"Peter Rudbæk førte så tæt på guld som man kan komme. Det er 23 år siden, men vi snakker stadig om det den dag i dag, så derfor har vi fået os en god snak med hovedpersonen omkring den smukke tid i 90'erne.

#KSDH #ultratwitteragf

[LINK]",positive
266,Jeg har 4 gode billetter til ballet på AfteRide+Etudes til en samlet pris à 60kr på lørdag 4/5 kl.18. Skal det være dine? #twitterhjerne,positive
267,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget",positive
268,Det er vist i store træk en copy paste fra et tysk forlæg fra 1930' erne,negative
269,"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",neutral
270,"Jeg prøver blot at påpege, at vækst ikke isoleret set er et problem og absolut ikke årsagen til de problemer du nævner. En anti-vækst dagsorden som du (tilsyneladende) efterspørger er den sikre vej til et dårligere samfund og dårligere løsninger. Det er vigtigt at forstå",negative
271,"Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",neutral
272,"Man må jo forstå, at det er det politiske flertal (inklusiv DF, forstås), der skal bestemme, hvem der må demonstrere...",positive
273,"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",positive
274,"Vi kan sagtens være enige om, at ateister kan være religiøse i deres adfærd - ikke mindst danske og amerikanske ateister er aldeles ulidelige. Men det ændrer ikke på min modstand mod troende, der forsøger at give deres holdninger legitimitet gennem religion.",negative
275,Opkøb trækker Royal Unibrew op i første kvartal,positive
276,"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden.",neutral
277,"Jeg kom lige i tanke om at jeg ville tage derhen (i kirken) efter påskemarcipan i morgen, jeg kan kigge (tror dog deres butik kun er åbent i weekenden, mrn det kan jeg også lige tjekke)",neutral
278,Glad FCM'er provokeret til scoring i YL-triumf #fcm #UEFAYouthLeagueSlutspil,positive
279,"Det lidt fede er, at Brygmann åbenbart er i faktakrig med selveste Jakob Kjellberg. Måske kan det der dansk politik alligevel et eller andet..",positive
